상호명,상권업종소분류명,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번주소,도로명주소,층정보,경도,위도,nearest_station,transit_type,walk_time_minutes,walk_distance_m,straight_distance_m
소르르,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 470-13,서울특별시 중랑구 망우로 414,2,127.0980994,37.59914905,망우역,버스정류장,4.8,324.05472165482286,231.4676583248735
시즌모먼트,카페,중랑구,11260590,상봉2동,1126010200,상봉동,서울특별시 중랑구 상봉동 115-27,서울특별시 중랑구 면목로95길 26,1,127.0839631,37.595565,상봉역.중랑우체국,버스정류장,0.9,61.491383708721365,43.92241693480098
아모르,카페,중랑구,11260580,상봉1동,1126010200,상봉동,서울특별시 중랑구 상봉동 116-20,서울특별시 중랑구 망우로 271,1,127.0827066,37.59597133,상봉역.중랑우체국,버스정류장,1.1,71.51569956628232,51.08264254734452
아프리카커피,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 387-1,서울특별시 중랑구 용마산로 623,1,127.1004763,37.60673338,송곡여고양원역,버스정류장,9.8,656.2475863193417,468.748275942387
양원커피,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 56,서울특별시 중랑구 송림길 172,1,127.1103482,37.60433694,양원역,버스정류장,6.8,455.34669887284446,325.2476420520318
에그카페24,카페,중랑구,11260690,신내2동,1126010600,신내동,서울특별시 중랑구 신내동 657,서울특별시 중랑구 신내로 127,,127.0956458,37.61086393,중랑소방서,버스정류장,9.0,600.5718197772525,428.9798712694661
에스쁘아커피,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 207-1,서울특별시 중랑구 망우로 474,1,127.1047142,37.60030564,송곡여고양원역,버스정류장,12.1,812.6655986697554,580.4754276212539
엔오투,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 273-15,서울특별시 중랑구 용마산로139나길 93,1,127.1040613,37.61933511,중랑경찰서후문,버스정류장,1.6,109.81381792285435,78.4384413734674
오네뜨,빵/도넛,중랑구,11260690,신내2동,1126010600,신내동,서울특별시 중랑구 신내동 785,서울특별시 중랑구 신내로7길 20,,127.0960979,37.60139416,망우역.망우지구대,버스정류장,6.3,420.8432671332116,300.60233366657974
오늘도커피,카페,중랑구,11260610,중화2동,1126010300,중화동,서울특별시 중랑구 중화동 300-39,서울특별시 중랑구 중랑역로 36,1,127.0762648,37.59713795,중랑,지하철역,5.0,332.36738850228403,237.40527750163147
올리브커피,카페,중랑구,11260590,상봉2동,1126010200,상봉동,서울특별시 중랑구 상봉동 87-27,서울특별시 중랑구 봉우재로 155,1,127.0900076,37.59374955,상봉터미널입구,버스정류장,4.7,312.9519704576217,223.5371217554441
우리동네커피사랑방커피마마,카페,중랑구,11260575,면목3.8동,1126010100,면목동,서울특별시 중랑구 면목동 458-119,서울특별시 중랑구 면목로48길 5,1,127.0890089,37.58233473,지하철7호선사가정역,버스정류장,2.8,184.30333781478703,131.64524129627645
원데이브레드,카페,중랑구,11260620,묵1동,1126010400,묵동,서울특별시 중랑구 묵동 180-32,서울특별시 중랑구 동일로160길 4,,127.078136,37.61064256,먹골,지하철역,1.3,84.97859724640041,60.698998033143155
위자드쏘어,빵/도넛,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 509-93,서울특별시 중랑구 봉우재로57길 46,1,127.0949709,37.59671893,상봉터미널,버스정류장,3.3,224.2075245391457,160.14823181367552
윤커피,카페,중랑구,11260630,묵2동,1126010400,묵동,서울특별시 중랑구 묵동 237-101,서울특별시 중랑구 중랑역로 221,2,127.0753863,37.61310405,먹골역입구,버스정류장,3.2,215.49017292399023,153.92155208856445
은하수커피호프,카페,중랑구,11260610,중화2동,1126010300,중화동,서울특별시 중랑구 중화동 298-21,서울특별시 중랑구 중랑역로 20,2,127.0763768,37.59594857,중랑,지하철역,2.2,147.80617294578985,105.57583781842133
이너프,카페,중랑구,11260520,면목2동,1126010100,면목동,서울특별시 중랑구 면목동 186-122,서울특별시 중랑구 중랑천로10길 12,1,127.0738361,37.59163443,중랑역동부시장1,버스정류장,6.2,414.08053354070745,295.7718096719339
이디야,카페,중랑구,11260575,면목3.8동,1126010100,면목동,서울특별시 중랑구 면목동 1546,서울특별시 중랑구 겸재로 240,,127.0940334,37.58959284,면목본동파출소,버스정류장,2.1,139.0781786814418,99.34155620102987
이디야커피먹골역점,카페,중랑구,11260630,묵2동,1126010400,묵동,서울특별시 중랑구 묵동 244-141,서울특별시 중랑구 동일로157길 13,1,127.0769005,37.60974239,먹골,지하철역,1.8,122.32456653618344,87.37469038298818
이디야커피서울중화초등학교점,카페,중랑구,11260690,신내2동,1126010600,신내동,서울특별시 중랑구 신내동 531-2,서울특별시 중랑구 신내로7가길 7,1,127.0954537,37.60234072,망우역.망우지구대,버스정류장,8.3,554.7520074246952,396.2514338747823
이디야커피점,카페,중랑구,11260580,상봉1동,1126010200,상봉동,서울특별시 중랑구 상봉동 500,서울특별시 중랑구 망우로 353,,127.0907716,37.5981458,망우역.상봉터미널,버스정류장,0.9,60.826388270814775,43.44742019343913
일상적,카페,중랑구,11260575,면목3.8동,1126010100,면목동,서울특별시 중랑구 면목동 595-45,서울특별시 중랑구 사가정로49길 34,,127.0868467,37.5824805,사가정역,버스정류장,4.0,270.3410262630123,193.10073304500878
임금님꽈배기,빵/도넛,중랑구,11260590,상봉2동,1126010200,상봉동,서울특별시 중랑구 상봉동 115-24,서울특별시 중랑구 망우로42길 9,1,127.0830454,37.59510614,상봉역.중랑우체국,버스정류장,1.4,91.73393057810954,65.5242361272211
작은지구,카페,중랑구,11260610,중화2동,1126010300,중화동,서울특별시 중랑구 중화동 308-11,서울특별시 중랑구 중랑역로 121,1,127.0770648,37.60426426,지하철7호선중화역,버스정류장,5.3,353.8058334615229,252.7184524725164
제로미카페,카페,중랑구,11260610,중화2동,1126010300,중화동,서울특별시 중랑구 중화동 299-44,서울특별시 중랑구 중랑역로18길 20-4,1,127.0773404,37.59706517,중랑,지하철역,4.9,328.34974691688626,234.53553351206162
중랑구청,카페,중랑구,11260620,묵1동,1126010400,묵동,서울특별시 중랑구 묵동 300-3,서울특별시 중랑구 공릉로 52-7,,127.07933,37.61524582,먹골역.묵동자이아파트,버스정류장,5.5,369.6304781207014,264.0217700862153
진심커피신내SKV1,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 821-2,서울특별시 중랑구 신내역로 111,1,127.1128303,37.61313726,정보 없음,없음,,,
참,카페,중랑구,11260655,망우본동,1126010500,망우동,서울특별시 중랑구 망우동 402-27,서울특별시 중랑구 망우로68길 81,1,127.101051,37.59620933,망우역,버스정류장,11.6,777.6750547829929,555.4821819878521
카페뜨란,카페,중랑구,11260600,중화1동,1126010300,중화동,서울특별시 중랑구 중화동 281-27,서울특별시 중랑구 동일로138길 9,1,127.0799402,37.60328928,지하철7호선중화역,버스정류장,1.4,94.64873949827778,67.60624249876984
카페솔솔,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 392-2,서울특별시 중랑구 봉화산로56길 20,1,127.0994015,37.60758122,송곡여고양원역,버스정류장,12.3,826.5426175125584,590.3875839375418
카페스테어스,카페,중랑구,11260520,면목2동,1126010100,면목동,서울특별시 중랑구 면목동 184-3,서울특별시 중랑구 동일로109길 28,1,127.0785127,37.59193775,중랑역.동부시장,버스정류장,6.5,432.99746334675524,309.2839023905395
카페커피,카페,중랑구,11260540,면목4동,1126010100,면목동,서울특별시 중랑구 면목동 390-5,서울특별시 중랑구 면목로 225,1,127.0841192,37.57331036,용마산역,버스정류장,4.3,287.2997446781453,205.2141033415324
카페토브,카페,중랑구,11260620,묵1동,1126010400,묵동,서울특별시 중랑구 묵동 55-3,서울특별시 중랑구 공릉로12가길 6,,127.0801694,37.61634446,먹골파출소.신안아파트입구,버스정류장,5.7,384.4797229528519,274.6283735377514
카페피울,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 410-30,서울특별시 중랑구 용마산로129나길 42,,127.0990366,37.60569846,송곡여고양원역,버스정류장,12.0,804.9752401720754,574.9823144086253
커피마마,카페,중랑구,11260610,중화2동,1126010300,중화동,서울특별시 중랑구 중화동 317-43,서울특별시 중랑구 중랑역로15길 28,1,127.0746349,37.59786879,중화빗물펌프장,버스정류장,5.0,332.8027180906667,237.71622720761908
커피마지,카페,중랑구,11260690,신내2동,1126010600,신내동,서울특별시 중랑구 신내동 654,서울특별시 중랑구 신내로17길 39,,127.0937711,37.61513612,중랑소방서,버스정류장,2.8,186.07461397666128,132.91043855475806
커피빈상봉엔터식스점,카페,중랑구,11260580,상봉1동,1126010200,상봉동,서울특별시 중랑구 상봉동 500,서울특별시 중랑구 망우로 353,,127.0916211,37.59833435,망우역.상봉터미널,버스정류장,1.6,109.09805629236239,77.92718306597314
커피빈상봉역점,카페,중랑구,11260580,상봉1동,1126010200,상봉동,서울특별시 중랑구 상봉동 100-17,서울특별시 중랑구 망우로 291,,127.0847907,37.59644738,상봉,지하철역,1.9,127.67482240128415,91.19630171520296
커피산책,카페,중랑구,11260660,망우3동,1126010500,망우동,서울특별시 중랑구 망우동 525-32,서울특별시 중랑구 상봉로 48,1,127.0937739,37.59034087,면목본동파출소,버스정류장,3.9,258.43319667223346,184.59514048016678
커피탕,카페,중랑구,11260540,면목4동,1126010100,면목동,서울특별시 중랑구 면목동 1342-7,서울특별시 중랑구 용마산로 198,1,127.0864147,37.57114631,용마산역,버스정류장,5.7,379.48333393169366,271.05952423692406
컴포즈커피중랑면목역점,카페,중랑구,11260565,면목본동,1126010100,면목동,서울특별시 중랑구 면목동 102-18,서울특별시 중랑구 겸재로 185,1,127.0881106,37.5886784,지하철7호선면목역,버스정류장,0.7,46.62800214014731,33.305715814390936
컴포즈커피중랑용,카페,중랑구,11260540,면목4동,1126010100,면목동,서울특별시 중랑구 면목동 371-146,서울특별시 중랑구 면목로 252-1,1,127.085593,37.57527347,용마산,지하철역,4.1,275.7957163900342,196.9969402785959
케익하우스쥬떼므,빵/도넛,중랑구,11260520,면목2동,1126010100,면목동,서울특별시 중랑구 면목동 184-52,서울특별시 중랑구 망우로32길 47,,127.0773123,37.59175835,중랑역.동부시장,버스정류장,5.6,377.88617977685027,269.91869984060736
크럼비,카페,중랑구,11260565,면목본동,1126010100,면목동,서울특별시 중랑구 면목동 550-16,서울특별시 중랑구 면목로57길 56,1,127.0851741,37.58513965,면목역,버스정류장,8.3,558.1653850209677,398.6895607292627
탐앤탐스중랑,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 565-1,서울특별시 중랑구 신내로14길 10,1,127.0961258,37.60548463,정보 없음,없음,,,
투썸플레이스,카페,중랑구,11260575,면목3.8동,1126010100,면목동,서울특별시 중랑구 면목동 56-2,서울특별시 중랑구 용마산로 384,지,127.0952175,37.58587079,면목본동파출소,버스정류장,4.2,282.4774102086751,201.76957872048223
트리플에이커피중화역점,카페,중랑구,11260600,중화1동,1126010300,중화동,서울특별시 중랑구 중화동 284-18,서울특별시 중랑구 동일로 814,1,127.0794306,37.60332566,지하철7호선중화역,버스정류장,1.1,76.69438078628076,54.78170056162912
파란고양이와단팥빵카페,카페,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 409-31,서울특별시 중랑구 봉화산로54길 26,1,127.0978149,37.60670859,정보 없음,없음,,,
파리바게뜨신내,빵/도넛,중랑구,11260680,신내1동,1126010600,신내동,서울특별시 중랑구 신내동 565-10,서울특별시 중랑구 신내로14길 18,1,127.0965335,37.6054843,정보 없음,없음,,,
파리바게뜨신내,빵/도넛,중랑구,11260690,신내2동,1126010600,신내동,서울특별시 중랑구 신내동 666,서울특별시 중랑구 봉화산로 194,,127.0947115,37.60645884,정보 없음,없음,,,
파리바게뜨용마산역점,빵/도넛,중랑구,11260540,면목4동,1126010100,면목동,서울특별시 중랑구 면목동 1529,서울특별시 중랑구 답십리로75길 73,,127.0807922,37.57430378,용마산역,버스정류장,10.5,703.591084565652,502.5650604040371
파리바게트망우겸재점,빵/도넛,중랑구,11260660,망우3동,1126010500,망우동,서울특별시 중랑구 망우동 442-34,서울특별시 중랑구 용마산로 442,1,127.0977032,37.59063501,면목본동파출소,버스정류장,8.0,536.8439342344743,383.45995302462455
파스텔,카페,중랑구,11260630,묵2동,1126010400,묵동,서울특별시 중랑구 묵동 248-27,서울특별시 중랑구 동일로143길 70,1,127.0747439,37.60495952,신묵초등학교,버스정류장,5.7,384.74235478949856,274.8159677067847
폼드팡홈플러스,빵/도넛,중랑구,11260580,상봉1동,1126010200,상봉동,서울특별시 중랑구 상봉동 500,서울특별시 중랑구 망우로 353,1,127.0916211,37.59833435,망우역.상봉터미널,버스정류장,1.6,109.09805629236239,77.92718306597314
플럿,카페,중랑구,11260565,면목본동,1126010100,면목동,서울특별시 중랑구 면목동 127-22,서울특별시 중랑구 면목로73길 14,1,127.0865144,37.58890483,지하철7호선면목역,버스정류장,1.5,97.74562353336756,69.81830252383398
핫브레드사가정역점,빵/도넛,중랑구,11260575,면목3.8동,1126010100,면목동,서울특별시 중랑구 면목동 495,서울특별시 중랑구 사가정로 393,,127.088407,37.5808035,사가정,지하철역,0.4,29.84284808082628,21.31632005773306
